praf,pmek,plcg,PIP2,PIP3,p44.42,pakts473,PKA,PKC,P38,pjnk
31.1,23.9,9.82,179,34.9,64.4,143,1009,17.3,20,4.41
26.4,17.2,11.2,204,39.6,43.7,74.3,1134,31.3,45.7,10.9
69.2,19.3,9.47,289,25.7,10.5,15.8,414,18.1,16.4,13.2
9.65,16.1,15.1,237,25,13.5,25,300,22.7,17.3,1.88
5.67,17.8,1.32,186,38.5,25.7,30.8,519,22.5,26.9,10.6
53.8,25.5,27.6,211,56.2,33.7,57.8,500,18.6,22.7,10.4
23.9,20,2.67,3.59,11.3,16.7,26.9,316,17,25.9,11.2
31.3,19.1,10.3,104,24.1,24.8,32.8,223,1.53,6.04,3.75
37.2,11.8,4.37,18.1,31.3,41.4,77.7,1263,20.9,38.5,11.2
38.9,27.1,4.66,6.44,13.2,11.5,39.2,461,16,20,7.23
52.3,37.2,2.81,292,36.2,15.7,59.4,1700,21.5,25.3,9.82
64.9,23.5,13,246,31.6,23.7,61,457,17.2,34.3,9.82
67.3,25,23.5,4.07,28.1,50.9,89,1018,17.5,22.5,9.82
41.4,21.7,11.8,64.4,16,19.5,22.5,311,21.1,39.6,4.33
45.3,43.7,41,198,153,14.9,21.3,200,22.9,22.9,11.7
35.2,10.4,46.1,289,89,1.86,6.44,161,18.6,29.2,19.8
111,42.9,6.73,231,30.5,26.9,28.1,331,16,21.7,8.98
58.8,28.1,6.98,18.3,50.5,13.8,22.7,257,14.3,27.6,43.3
29.7,20.2,7.7,125,36.2,6.55,15.7,500,18.9,25,4.87
25.5,28.1,9.39,13.8,61.5,27.9,68.5,1433,19.1,32.2,23.9
33.4,27.4,53.8,57.3,32.5,44.1,94.7,1860,13.5,29.7,15.7
11.9,4.53,7.57,172,38.2,10.8,18.4,414,2.35,9.47,10.8
54.2,20.7,24.8,717,108,13.9,99.1,1252,51.4,58.3,13.7
75,25,10.6,181,42.9,6.15,22.9,1611,16.4,29.4,11.2
59.4,18.3,16.8,28.9,11.8,34.6,46.1,375,17.8,23.9,14.3
61.5,40.7,7.77,22.7,37.9,15,32.2,441,8.51,31.3,9.47
41.8,14.6,33.7,491,103,36.5,60.4,319,26.7,24.6,7.43
42.6,16.3,2.27,271,17.9,9.06,23.7,538,27.1,41,14.2
76.4,22.7,14.7,184,47.4,26.9,48.3,352,29.2,44.1,18.3
49.6,11.1,11,161,58.3,20.9,52.3,866,25,41.8,8.06
78.4,44.1,44.1,153,51.9,63.8,138,1155,9.91,13.8,9.56
50.9,30.2,3.85,9.39,26.7,11.7,34.3,359,29.2,41,5.38
34,23.3,10.6,198,28.4,15.1,30,898,17.6,21.3,10.3
42.9,17.6,8.2,204,59.9,6.85,34,1568,8.28,26.7,1.15
25.3,40,4.14,155,27.6,12.4,19.8,710,8.9,18.4,9.31
117,78.4,18.4,57.8,16.4,7.64,28.9,638,1.64,13.2,3.82
78.4,76.4,5.78,2.23,1.12,5,10.8,594,18.1,17.6,13.8
133,52.8,13.3,93.1,9.39,12.4,37.5,1310,26.4,40.7,13
60.4,26.4,7.5,15.4,47,32.5,69.8,1165,12.7,23.5,9.65
66.1,63.8,16,138,26.7,16,34.9,505,12,3.68,14.6
56.7,23.7,7.23,124,37.2,30.2,57.8,286,21.3,33.7,3.68
61.5,40.7,7.77,22.7,37.9,15,32.2,441,8.51,31.3,9.47
122,85.1,46.1,215,45.7,20.5,35.9,578,26.9,22.7,11.1
56.2,37.2,8.51,30.5,45.7,48.7,129,698,2.23,7.91,13.2
16.3,9.31,12.3,79.1,50,4.41,21.1,297,25.3,33.7,7.1
93.9,45.3,21.3,25.3,28.6,12.6,31.1,478,6.73,20.4,1.6
34,15.7,9.73,227,33.4,24.6,43.3,583,13.1,22.5,19.5
14.3,22.1,13.5,93.1,41.8,15.5,20.4,244,17.5,30,13.9
41.8,19.5,18.9,271,71.7,19.6,35.5,382,8.13,12.2,57.3
40.7,16.1,27.9,74.3,18.9,10.3,14.9,433,29.7,30.2,11.1
73.7,32.8,51.9,528,157,25.5,60.4,1084,9.14,12,7.43
151,48.7,36.8,89,76.4,21.9,38.9,382,11.4,18.6,6.92
34.3,16.8,3.89,176,40.7,37.9,73,379,61.5,88.2,7.7
52.3,37.2,2.81,292,36.2,15.7,59.4,1700,21.5,25.3,9.82
86.6,24.1,11.4,204,38.9,51.9,90.6,673,31.1,36.8,10.1
37.5,11.8,38.2,365,79.9,5.19,22.5,906,26.4,36.8,8.28
59.4,20.7,4.1,328,25.5,2.89,2.21,81.3,18.3,32.5,9.47
69.8,34.6,19.8,34.3,17.9,1.78,1.01,76.4,28.6,48.7,28.1
65.5,32.2,7.43,13.7,9.39,14.9,28.1,604,17.5,28.1,4.41
20.7,6.61,48.3,523,130,17,44.5,337,20.5,23.1,10.2
139,37.5,14.3,167,36.8,43.3,85.8,1554,19.3,24.1,18.4
36.5,21.7,10.1,184,30.5,102,175,1018,19.1,36.5,8.9
62.1,32.8,24.4,225,40.7,10.8,18.4,319,34,41.4,24.8
110,36.8,8.35,19.6,36.8,20.2,51.4,3078,9.82,33.1,15
32.2,14.9,63.8,181,34,10.7,32.5,610,33.7,30,16.8
85.1,106,9.56,14.1,51.9,30.8,43.3,319,24.8,79.9,69.2
106,108,6.79,74.3,53.8,10.4,25.7,567,60.4,88.2,28.1
112,34.6,14.9,104,40,19.1,28.1,274,15.4,17.3,9.39
58.3,28.6,16.5,127,39.6,4.78,15.8,604,4.33,14.5,1.45
38.5,30.5,13.1,21.3,24.4,16.7,59.9,874,28.9,25.9,16.4
14.9,16.8,11.9,107,47,16.5,48.7,567,21.7,33.1,8.9
28.9,29.4,7.64,193,54.2,21.7,27.9,426,20.7,30.5,9.14
193,61,9.31,15.8,29.7,10.4,24.8,667,12.7,21.7,6.61
37.2,11.8,4.37,18.1,31.3,41.4,77.7,1263,20.9,38.5,11.2
47.4,28.9,6.38,241,34.9,10.3,13.6,1009,33.4,54.7,15.8
15.1,14.7,6.32,8.28,16.4,17.2,22.9,407,15.1,22.9,4.07
109,31.9,22.3,154,40.7,12.3,20.4,615,20.4,37.5,14.9
92.2,47,18.9,123,20.5,1.21,1.01,13.3,18.6,27.9,1.36
31.9,26.9,63.8,308,138,4.1,22.5,274,34.3,66.1,46.1
31.9,24.6,14.2,163,23.3,37.2,84.3,1554,3.59,1.18,7.5
56.2,27.4,6.15,225,71.7,15.5,24.4,349,14.1,20.5,11.9
93.9,38.9,12.5,143,32.5,22.1,40,253,32.8,35.5,15.7
58.8,28.1,6.98,18.3,50.5,13.8,22.7,257,14.3,27.6,43.3
24.8,9.65,19.1,340,62.6,55.7,246,1046,41.4,47.4,13.2
93.1,44.9,57.8,500,136,41,76.4,2227,20,25.3,9.14
78.4,44.1,44.1,153,51.9,63.8,138,1155,9.91,13.8,9.56
81.3,32.5,21.9,59.4,38.5,9.06,23.3,400,10,23.1,3.79
108,51.4,13.5,168,24.6,6.44,17,437,15.5,27.6,5.94
44.9,16.4,7.37,308,39.6,1.75,21.7,851,22.5,29.4,10.9
79.9,36.5,10.7,16.3,37.2,8.51,21.1,777,18.8,38.2,133
56.2,27.4,6.15,225,71.7,15.5,24.4,349,14.1,20.5,11.9
34,25,8.66,154,35.5,28.9,37.5,483,28.9,43.7,13.5
21.5,6.67,9.22,126,20.4,42.6,63.8,276,29.2,35.5,8.58
9.56,24.4,5.67,17.8,28.4,9.65,12.1,533,9.47,17.6,12
57.8,16.5,11.5,235,32.5,24.8,31.9,437,8.28,28.4,23.7
34.9,17.2,6.04,244,40.7,26.9,47.4,474,59.9,70.4,24.4
31.3,10.4,10.5,107,37.9,18.9,34.3,426,15.3,8.06,3.02
34.9,21.3,25.9,1176,196,31.1,42.2,311,20.7,24.8,10.9
69.8,28.6,8.58,15.8,37.2,8.35,22.7,437,31.3,48.7,49.1
26.9,18.3,5.09,176,34.3,32.2,44.5,359,21.7,32.5,9.06
55.2,27.4,3.65,12.5,57.8,32.2,44.1,233,4.7,13.1,12.4
10.8,19.5,10.1,164,47.8,18.3,31.9,372,24.4,35.2,7.3
47.4,22.5,6.67,264,29.4,5.57,26.9,914,13.5,21.9,17.9
45.7,14.9,15.4,429,58.8,5.42,22.1,204,14.2,21.1,25.3
109,31.9,22.3,154,40.7,12.3,20.4,615,20.4,37.5,14.9
47,44.9,15.7,26.2,41,15.7,30,389,20.9,23.1,11.3
75.7,14.6,4.33,151,35.9,6.38,46.6,396,24.6,38.2,11.9
44.5,12.5,5.47,112,27.6,8.9,15.5,396,11.7,20.4,6.21
47,44.9,15.7,26.2,41,15.7,30,389,20.9,23.1,11.3
37.2,15,56.7,154,84.3,35.9,175,1999,22.3,36.5,14.1
75.7,14.6,4.33,151,35.9,6.38,46.6,396,24.6,38.2,11.9
44.9,16.4,7.37,308,39.6,1.75,21.7,851,22.5,29.4,10.9
14.6,28.9,7.1,53.3,5.99,7.91,17.2,445,8.51,29.4,15.4
70.4,55.7,58.3,198,56.7,10.6,9.39,359,24.1,16.8,12.7
67.3,24.8,11.7,704,93.9,22.7,40.7,365,6.21,11,16.1
66.1,47.4,24.8,126,49.1,23.5,49.6,673,1,10.6,2.71
64.9,29.4,17,51.4,17.3,74.3,104,956,40,47,10.8
151,48.7,36.8,89,76.4,21.9,38.9,382,11.4,18.6,6.92
36.8,23.7,28.1,305,95.6,2.92,14.1,1009,24.4,36.5,8.66
14.3,13.6,3.31,362,59.4,3.19,2.67,86.6,1.72,1,7.04
65.5,31.1,17.2,124,7.37,100,305,2148,34.3,46.6,13.7
38.2,24.4,7.17,217,29.7,13.6,25.3,491,30.8,42.6,23.1
61.5,40.7,7.77,22.7,37.9,15,32.2,441,8.51,31.3,9.47
17.2,39.6,4,14.9,23.7,23.1,34.3,328,1.15,5.42,2.81
157,73.7,17,193,47.4,11.7,20.4,375,23.5,26.9,15.8
61.5,23.3,16.3,281,52.8,24.1,106,1540,20.2,31.3,13.8
49.6,23.7,5.99,20.5,27.9,11.4,14.1,382,15.3,29.7,7.1
39.2,10,12.1,38.5,48.7,20.4,30,284,20.9,20.7,8.98
32.8,20.9,16.7,632,120,3.55,29.4,1640,22.3,34.6,6.15
49.1,22.5,10.3,164,40.7,17.3,27.1,418,22.7,23.3,7.5
14.3,13.6,3.31,362,59.4,3.19,2.67,86.6,1.72,1,7.04
50.9,28.1,27.6,284,79.9,24.1,41,514,3.75,1,3.05
145,32.5,18.1,106,30.8,4.03,15.5,791,30.2,40.3,13.5
65.5,19.8,5.19,173,34.9,35.9,61.5,355,17.2,34,1.02
6.61,18.8,28.4,67.3,86.6,5.33,25.7,1640,1,5.09,9.73
29.7,22.9,29.7,49.1,28.6,12.5,13.7,784,17,14.9,10.2
19.5,13.8,16.4,528,150,2.86,1,147,11,5.78,13.9
66.7,23.7,14.5,186,44.1,20,37.2,437,20.5,31.3,6.92
75.7,18.9,11.4,161,36.2,16,30,133,21.5,22.1,13.3
111,38.2,16.1,264,65.5,25,33.1,437,1,3.85,5.14
135,198,4.87,215,27.4,16.4,61,2393,10.6,18.1,3.49
61.5,21.1,6.61,14.5,30,10.2,15,343,10.6,18.6,15.1
58.3,32.8,25,8.82,42.2,5.73,45.3,528,30.2,39.6,3.96
38.9,16,12.1,131,35.2,9.73,25.5,362,19.5,23.5,12.7
92.2,47,18.9,123,20.5,1.21,1.01,13.3,18.6,27.9,1.36
64.9,29.4,17,51.4,17.3,74.3,104,956,40,47,10.8
44.5,44.5,4.07,319,31.6,23.1,44.5,723,1.35,3.75,8.66
89.8,32.8,17,23.7,34.9,37.2,49.6,461,22.9,29.2,9.91
50.9,120,9.56,44.5,14.2,50,89.8,710,22.1,26.9,14.1
84.3,23.1,6.1,227,40.7,75,114,2072,7.7,19.1,10.8
31.6,16.7,14.1,37.2,3.92,11.8,30,400,25.7,31.9,19.8
57.8,16.5,15.4,40,135,16.7,25.5,382,4.07,5.62,10.3
37.5,18.3,16.3,1.15,9.22,13.5,25.3,362,6.85,20.9,24.8
49.6,31.9,5.83,305,38.9,19.6,23.1,271,21.9,28.9,5
46.6,12.2,4.7,157,32.2,9.82,20.2,1334,3.08,1,1.96
29.4,16.7,17.3,129,28.4,4.7,31.6,316,12.4,34.9,19.6
84.3,35.2,8.13,153,24.1,5.57,17.6,547,6.67,6.92,17.5
179,34.6,26.2,29.7,15.5,6.73,62.6,1176,23.5,28.1,5.73
31.6,12.4,18.3,158,24.1,5.78,20.9,965,25.9,22.1,12.2
51.9,10.3,14.5,271,54.2,8.13,12.5,362,27.6,35.9,11.4
28.9,21.5,40.3,368,111,22.1,34.6,372,20.4,29.2,6.04
40.3,19.6,17,79.9,39.2,33.7,114,2480,23.1,34.9,11
34.9,20.4,16.7,23.1,12.9,38.2,52.3,407,5.33,10.6,1.88
11,14.7,19.1,53.8,32.8,16,18.9,542,20.4,17.8,24.6
59.9,32.8,11.4,151,17.5,20.7,25.3,186,22.7,36.8,3.96
39.6,11.1,17.9,15.7,2.53,11.4,13,487,26.9,31.9,11.7
86.6,30.2,4.57,557,91.4,20.5,34,400,22.5,42.2,12.1
32.8,18.4,13.7,168,33.7,11.3,33.4,835,28.9,45.3,13.7
20.7,22.7,15.5,112,19.6,48.3,122,1446,15.4,17,19.5
41.4,21.7,11.8,64.4,16,19.5,22.5,311,21.1,39.6,4.33
14.3,15.5,14.1,121,27.4,28.1,46.6,615,18.6,23.1,9.22
18.1,22.7,19.6,392,143,17.6,38.9,679,11.3,11.9,13.5
38.2,16,5.88,53.8,6.92,21.9,54.2,673,21.5,22.5,3.05
61,42.6,4.61,1.5,5.09,9.22,21.3,523,3.75,2.11,7.3
35.5,14.6,16.5,33.4,32.2,4.03,16.8,300,34.9,55.7,16.1
24.1,28.1,15.1,217,41,48.7,135,1055,10.7,16.3,9.47
61.5,23.3,16.3,281,52.8,24.1,106,1540,20.2,31.3,13.8
91.4,104,7.77,145,61,70.4,138,982,20,31.6,6.04
64.4,31.1,3.13,209,26.2,28.4,33.7,305,25.7,31.6,19.5
55.7,24.8,7.57,496,55.7,16.4,42.2,441,21.1,36.8,8.82
38.2,20.5,10.2,93.9,16.4,28.4,50,422,1.43,1.3,4.07
48.3,19.1,13,55.2,26.7,15.3,27.4,319,1.81,7.77,2.11
147,31.1,11.5,129,56.7,47.4,147,1731,4.91,4.29,21.3
80.6,36.8,1,453,67.9,12.1,33.7,552,17.2,16.5,4.33
14.6,28.9,7.1,53.3,5.99,7.91,17.2,445,8.51,29.4,15.4
57.8,32.5,13.9,692,179,14.5,25.7,257,15.5,25.5,12.3
73.7,32.8,51.9,528,157,25.5,60.4,1084,9.14,12,7.43
28.6,20.2,7.04,195,12.4,23.7,40,557,3.89,20.9,30.2
67.9,40,24.4,64.4,4.26,58.8,87.4,533,6.44,35.2,54.2
110,34,2.44,4.83,1275,23.5,27.9,505,21.5,23.5,14.7
120,48.3,26.2,322,102,8.43,16.3,679,31.1,38.5,11.8
64.4,33.1,7.7,204,34.9,16,29.2,250,25.5,31.1,6.67
62.6,26.4,17.2,244,62.1,10.6,17.2,505,13,35.2,18.1
53.8,20.7,59.4,337,223,13.2,31.1,533,29.7,40.7,12.1
64.9,21.1,6.49,143,44.1,34,66.1,655,22.1,26.7,4.45
19.5,13.8,16.4,528,150,2.86,1,147,11,5.78,13.9
51.9,28.6,21.7,26.2,38.9,21.1,39.2,237,16.8,35.5,17
30.5,48.3,5.83,167,18.3,16,24.4,418,32.2,42.6,16.8
151,44.5,41.8,63.2,75,16,24.6,403,31.3,29.2,25.5
85.8,23.9,28.4,142,112,67.3,178,991,16,25.3,1
14.3,22.1,13.5,93.1,41.8,15.5,20.4,244,17.5,30,13.9
41.8,23.9,5.83,514,69.8,4.41,13.3,157,13.1,23.9,7.37
90.6,29.4,17.5,18.4,3,34.9,41,655,20.4,25.3,11.3
32.5,14.5,9.56,52.8,18.8,22.3,37.2,483,16.7,43.3,18.6
26.4,13.7,7.57,4.29,14.5,13.8,31.6,349,2.76,11.1,4
14.3,15.5,14.1,121,27.4,28.1,46.6,615,18.6,23.1,9.22
12.5,32.2,6.92,244,26.9,10.8,22.5,368,7.37,15.8,13
106,34.3,31.9,58.8,67.3,14.3,40.7,281,18.3,24.1,9.31
8.74,19.8,10,191,39.2,35.2,57.8,337,18.4,25.9,12.3
13.1,17.2,4.78,19.1,64.4,10.8,18.3,375,15.5,26.4,2.71
91.4,80.6,4.7,191,44.5,48.7,69.2,379,16,33.1,15.5
39.6,11.1,17.9,15.7,2.53,11.4,13,487,26.9,31.9,11.7
37.9,6.73,2.33,269,42.2,23.3,40.7,449,43.7,60.4,16.5
74.3,35.9,13.5,172,51.4,5.83,24.4,319,27.9,40.3,11.9
73.7,34.9,30,84.3,41.8,145,375,2350,14.2,12.1,2.53
55.2,51.4,18.1,82.8,20.4,10.6,21.3,828,8.58,26.4,6.44
125,123,11.4,279,15.1,30.2,29.2,340,20.9,15.5,2.19
35.2,12,12.6,115,44.9,66.7,176,799,33.7,46.6,10.3
73.7,30,21.1,262,87.4,31.9,52.8,286,18.9,17.2,4.29
36.5,10.5,23.3,211,28.6,11.3,49.6,2618,12,20.4,2.89
45.7,15.4,12.9,145,18.6,23.5,26.9,257,28.6,28.9,10.8
70.4,55.7,58.3,198,56.7,10.6,9.39,359,24.1,16.8,12.7
28.9,16.8,9.73,165,33.7,12.5,32.8,874,25.9,34.9,2.97
38.5,30.5,13.1,21.3,24.4,16.7,59.9,874,28.9,25.9,16.4
19.3,17.3,5.14,12,21.5,12.5,30.2,483,17.9,23.5,14.5
32.5,14.5,9.56,52.8,18.8,22.3,37.2,483,16.7,43.3,18.6
38.2,20.5,10.2,93.9,16.4,28.4,50,422,1.43,1.3,4.07
160,157,22.9,79.9,77,5.28,22.1,851,24.6,17.3,11.4
59.9,32.8,11.4,151,17.5,20.7,25.3,186,22.7,36.8,3.96
43.7,26.7,31.9,66.1,18.9,18.6,31.9,382,12.4,19.3,10.9
133,57.3,15,223,44.9,14.3,23.3,385,16,25.7,13.3
120,99.1,11.5,59.9,25.9,29.2,44.5,346,25,38.5,6.44
19.5,13.8,16.4,528,150,2.86,1,147,11,5.78,13.9
92.2,69.8,55.2,375,130,69.8,111,1018,1,6.73,5.52
45.7,14.9,15.4,429,58.8,5.42,22.1,204,14.2,21.1,25.3
20,23.1,14.5,179,34.6,11.3,30.2,276,10.4,11.5,4.07
42.9,17.6,8.2,204,59.9,6.85,34,1568,8.28,26.7,1.15
22.9,15.8,12.9,119,34.3,109,221,1027,10.6,13,6.73
65.5,25.3,15.1,117,23.9,18.6,23.3,474,11.3,16.3,8.35
93.9,30.2,9.56,322,48.3,14.5,24.4,931,1.18,5.78,9.14
79.9,26.2,10.7,126,18.3,2.79,17.9,914,24.1,19.5,15.1
72.3,40.7,17,88.2,23.7,13.8,25.7,319,25.9,34,9.73
13.2,6.79,10.3,178,29.2,22.5,38.2,334,13.6,27.6,10.4
30,9.31,28.6,131,56.7,41.4,89.8,2308,18.8,27.9,5.78
24.8,21.5,4.7,94.7,23.1,15.4,16.1,325,21.7,37.5,10.3
154,136,17.2,42.6,78.4,4.29,23.5,1000,17.3,12.4,5.88
55.2,27.4,3.65,12.5,57.8,32.2,44.1,233,4.7,13.1,12.4
17.5,29.4,6.32,113,12.7,10.4,23.1,400,10.5,21.9,2.25
29.4,22.3,26.7,457,49.1,8.2,21.3,441,20.9,41,8.74
30.5,12.9,17.6,64.9,14.6,20.4,31.6,396,22.5,39.6,10.5
27.6,21.1,14.5,118,40.3,132,207,594,41,48.7,5.99
85.1,106,9.56,14.1,51.9,30.8,43.3,319,24.8,79.9,69.2
120,48.3,26.2,322,102,8.43,16.3,679,31.1,38.5,11.8
16.4,8.9,2.04,429,55.2,36.8,74.3,500,31.6,30.2,9.06
22.5,19.5,8.2,31.6,51.4,32.5,40.3,474,5.83,15,1.01
47.4,22.9,26.7,30.5,37.2,3.75,26.2,281,14.3,37.9,2.71
15,39.6,24.4,55.7,30.2,24.6,28.9,163,1.25,6.15,4.03
99.1,28.6,4.49,22.3,17.6,23.3,45.7,375,25.3,39.6,9.82
81.3,16.8,15.5,61.5,18.6,8.58,15.7,235,1,1.53,10.1
64.4,26.9,34.3,418,113,25.3,67.3,1275,25.3,40.3,18.3
49.6,11.1,11,161,58.3,20.9,52.3,866,25,41.8,8.06
120,57.3,10.7,118,29.4,7.57,27.9,866,20.7,38.9,10.3
64.4,26.9,34.3,418,113,25.3,67.3,1275,25.3,40.3,18.3
47.4,33.4,3.4,131,40,15.4,24.4,300,45.3,61,16.8
120,48.3,26.2,322,102,8.43,16.3,679,31.1,38.5,11.8
19.1,9.82,12,10.7,27.4,72.3,90.6,858,9.65,17.3,20.5
79.9,36.5,10.7,16.3,37.2,8.51,21.1,777,18.8,38.2,133
11.3,6.21,14.2,23.7,12.5,26.7,36.8,340,17.3,41.8,44.1
32.5,25.7,12.9,308,72.3,33.4,75.7,1486,7.99,17.9,130
32.2,28.1,31.3,429,193,7.43,26.2,466,8.82,23.3,10.6
63.2,37.2,35.9,168,123,23.7,42.2,264,19.3,31.1,1.63
41.4,28.9,21.3,16.5,84.3,29.2,64.9,3398,1.32,48.3,6.26
69.8,20.9,10.8,160,35.9,7.37,13.6,453,37.9,35.9,16.3
93.1,22.3,8.9,211,57.3,53.3,95.6,1526,31.9,45.7,5.78
41.8,19.5,18.9,271,71.7,19.6,35.5,382,8.13,12.2,57.3
25.5,1.25,15,229,59.9,14.5,25.3,269,27.4,35.9,27.6
100,25.7,77.7,246,37.2,8.06,8.74,509,15.8,28.6,40
34.9,16.5,15.8,153,41.4,4.74,9.91,939,10.2,6.61,8.98
63.8,51.4,10.2,40.3,25,46.1,98.2,1526,13.3,17.2,6.85
50,13,7.23,139,29.2,54.7,118,1554,24.1,26.7,1.49
36.8,13.7,12.6,30.2,48.7,25.7,44.5,340,21.3,31.1,8.82
64.9,23.5,13,246,31.6,23.7,61,457,17.2,34.3,9.82
85.1,28.6,11.1,101,62.1,10.5,27.1,1310,27.1,37.2,10.7
38.2,24.4,7.17,217,29.7,13.6,25.3,491,30.8,42.6,23.1
118,24.1,8.06,207,61.5,19.8,50,478,18.9,35.5,10
73.7,23.3,7.17,21.3,18.9,15.5,23.7,588,16.4,13.1,6.73
66.1,47.4,24.8,126,49.1,23.5,49.6,673,1,10.6,2.71
74.3,21.1,7.57,77.7,13.6,21.7,37.5,449,30,34.9,14.2
45.3,43.7,41,198,153,14.9,21.3,200,22.9,22.9,11.7
57.8,16.5,11.5,235,32.5,24.8,31.9,437,8.28,28.4,23.7
20.7,6.61,48.3,523,130,17,44.5,337,20.5,23.1,10.2
39.6,13.2,14.1,292,54.2,1,3.31,31.9,18.4,14.5,11.9
50.5,18.8,7.04,18.4,24.4,15.4,25,271,19.5,30.5,9.14
32.2,14.9,63.8,181,34,10.7,32.5,610,33.7,30,16.8
74.3,17.8,13.1,21.9,24.6,6.85,21.3,661,10.9,15.1,2.69
10.4,4.57,8.43,106,30.2,5.23,21.5,1186,21.7,40.3,10.7
3.46,16.1,11.5,109,26.7,13.1,31.3,626,28.6,31.9,15.5
136,48.7,20.9,692,178,29.2,45.3,965,9.91,19.6,10.5
12.6,26.2,20.5,181,77.7,61,107,2129,17.2,21.9,16.3
93.9,38.9,12.5,143,32.5,22.1,40,253,32.8,35.5,15.7
58.8,22.5,2.67,292,27.6,6.73,23.5,1433,27.9,40.7,12.9
23.9,20,2.67,3.59,11.3,16.7,26.9,316,17,25.9,11.2
36.8,24.4,8.28,20,34.6,3.89,12.4,313,2.21,1.15,4.33
56.7,23.7,7.23,124,37.2,30.2,57.8,286,21.3,33.7,3.68
67.3,20.7,5.33,567,64.9,35.5,80.6,991,15.4,19.1,10.1
89.8,83.5,19.5,8.66,8.66,43.7,57.8,410,14.3,15.1,9.22
105,58.3,7.84,175,55.7,7.91,13.7,453,23.1,26.9,15.1
13.6,8.74,1,4.14,23.9,31.1,53.3,457,20.7,31.6,6.61
109,45.3,16.1,147,57.8,5.52,15.5,316,42.9,66.7,18.3
67.3,32.5,17.8,181,27.6,12.6,23.1,437,42.9,63.8,4.57
25.5,28.1,9.39,13.8,61.5,27.9,68.5,1433,19.1,32.2,23.9
30.5,48.3,5.83,167,18.3,16,24.4,418,32.2,42.6,16.8
8.66,22.5,5.28,250,38.5,20,37.5,673,2.86,3.19,13.5
18.1,22.7,19.6,392,143,17.6,38.9,679,11.3,11.9,13.5
98.2,36.8,1.81,28.9,16.7,24.8,42.6,362,17.2,32.2,13
7.91,21.7,9.06,189,18.8,62.6,96.5,1894,7.57,7.04,49.6
44.9,20.4,9.14,173,43.7,7.99,13.1,426,29.7,46.6,15.3
65.5,32.2,7.43,13.7,9.39,14.9,28.1,604,17.5,28.1,4.41
49.6,16.1,8.13,178,17.8,8.74,36.5,583,21.9,35.9,6.92
179,55.7,16.3,80.6,27.6,4.49,18.9,1208,30,32.2,14.1
39.2,17.6,1.73,5.62,6.21,16.1,32.8,757,15.1,12.6,11.8
136,71,21.7,53.8,31.9,17.5,28.4,375,30.5,38.2,12.1
78.4,32.8,9.65,200,49.6,23.9,31.9,211,13.8,14.2,11.4
64.4,33.4,51.9,418,124,19.1,34.9,255,42.9,74.3,20.4
16.5,33.4,7.7,120,46.1,14.1,27.6,414,7.1,5.99,13
47,57.3,3.55,13.6,20,19.6,32.5,349,20,35.2,12.9
120,107,7.43,158,54.7,20,32.5,279,29.7,46.6,11.5
38.2,24.1,17,92.2,38.9,25.7,36.2,644,2.07,28.9,65.5
99.1,36.2,2.84,15.8,28.1,21.9,49.1,1252,22.9,25.5,10.4
34.9,21.3,25.9,1176,196,31.1,42.2,311,20.7,24.8,10.9
29.7,22.9,29.7,49.1,28.6,12.5,13.7,784,17,14.9,10.2
64.9,29.4,17,51.4,17.3,74.3,104,956,40,47,10.8
93.1,44.9,57.8,500,136,41,76.4,2227,20,25.3,9.14
153,107,13.1,160,32.8,9.39,20,533,1.98,4.14,11.7
38.5,16,1,806,106,2.74,13.1,441,8.98,15,1.51
33.4,27.4,53.8,57.3,32.5,44.1,94.7,1860,13.5,29.7,15.7
23.9,20,2.67,3.59,11.3,16.7,26.9,316,17,25.9,11.2
79.1,31.1,44.5,147,77.7,13.5,16.7,567,13.9,12.6,16.3
28.9,21.7,4.53,22.7,7.5,4.49,21.9,1055,10.8,14.7,12.4
1,3.46,8.58,231,41.4,25.5,29.2,429,30.8,126,239
23.5,16.3,17.6,18.6,8.28,23.3,42.6,233,10.8,40.7,21.5
24.1,28.1,15.1,217,41,48.7,135,1055,10.7,16.3,9.47
125,123,11.4,279,15.1,30.2,29.2,340,20.9,15.5,2.19
10.4,4.57,8.43,106,30.2,5.23,21.5,1186,21.7,40.3,10.7
49.6,31.9,5.83,305,38.9,19.6,23.1,271,21.9,28.9,5
83.5,54.2,1.84,4.53,15.3,6.98,18.9,764,22.9,25.9,2.17
1.35,8.82,8.98,157,33.4,38.2,160,1499,25.9,36.8,12.5
119,29.4,1.54,1.26,13,9.22,22.1,1186,15.5,25.5,11.4
68.5,34.6,10.7,207,52.8,13.8,22.9,313,17.6,12.4,9.47
5.28,5.57,4.91,8.51,1.11,10.1,38.5,1762,24.6,63.8,85.8
87.4,66.1,11.7,121,25.7,22.5,37.2,410,15.7,16.7,1.57
34.9,16.5,15.8,153,41.4,4.74,9.91,939,10.2,6.61,8.98
9.39,6.04,34.6,87.4,28.1,19.6,31.9,294,29.4,36.8,11.9
13.8,19.3,31.6,311,84.3,9.73,30.2,250,31.9,54.2,14.1
15.8,15.1,2.33,213,24.6,18.1,26.2,286,25.7,44.1,3.11
20.7,33.7,20.4,13.6,1,27.1,38.5,334,27.9,36.5,8.2
132,54.7,15.5,25,17.9,11,21.3,557,7.43,18.6,15.1
